fblnSTCLCFirstTimeFiler,fblnSTCLCHiRiskRouting,fblnSTEmail,fblnSTEstimatedPayment,fblnSTFS_Single,fblnSTIPMobile,fblnSTIPNotUS,fblnUINoNameMatch,fcurMeFBusinessIncomeLoss,fcurMeFRefund,fcurMeFSchA1098MortIntNot,fcurMeFSchACasualtyTheftLoss,fcurMeFSchCCommissionsFees,fcurMeFSchCDeprAndSect179,fcurMeFSchCGrossIncome,fcurMeFSchCMortIntPaidBanks,fcurMeFSchCNetGrossReceipts,fcurMeFSchCOfficeExpenses,fcurMeFSchETotDepreciation,fcurMeFSchFDeprSect179Ded,fcurMeFSchFTotalExpenses,fcurMeFSelfEmpHealthIns,fcurMeFW2AllocatedTips,fcurMeFW2LocalWagesAndTips,fcurMeFW2Wages,fcurSTAGI,fcurSTOtherTaxCredit,fcurSTTotalAdjustments,fcurZPIncome,fdblSTCLCSusPreparer,fintMeF8863Count,fintSTCLCRefundVar1,fintSTTPPeriodCount,flngCLCIssueCount,flngEntityRecordCount,fblnFraud
0,0,0,0,0,0,0,1,0,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31718,31718,0,0,36077,NULL,0,NULL,9,1,0,0
0,0,0,0,0,1,0,1,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30246,30246,0,0,41243,NULL,0,NULL,4,0,2,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55138,104954,180,0,102002,NULL,0,NULL,10,0,68,0
0,NULL,0,0,0,0,0,1,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30125,30125,0,0,49029,NULL,0,NULL,4,1,0,0
0,0,0,0,1,0,0,1,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19767,NULL,0,0,0,NULL,0,NULL,2,0,7,0
0,0,0,0,0,0,0,1,0,7157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40191,40191,0,0,28016,NULL,0,NULL,8,1,0,0
0,1,0,0,0,1,0,1,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31996,31996,0,0,59052,NULL,0,NULL,5,1,48,0
0,0,0,0,0,0,0,1,0,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,25515,0,0,51276,NULL,0,NULL,2,1,0,0
0,0,0,0,0,NULL,NULL,1,0,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17925,17925,15,0,58354,NULL,0,1,5,0,52,0
0,NULL,0,0,0,0,0,1,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614,3614,0,0,71928,NULL,0,NULL,6,1,0,0
0,0,0,0,1,0,0,1,0,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,-18636,27941,NULL,0,NULL,10,0,77,0
0,0,0,0,0,0,0,1,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26762,26762,166,0,66589,NULL,0,NULL,9,0,65,0
0,NULL,1,0,0,0,0,1,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20310,20310,0,0,30114,NULL,0,NULL,1,1,0,0
0,0,0,0,1,0,0,1,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9677,9677,14,0,34772,NULL,0,NULL,2,1,0,0
0,0,0,0,0,NULL,NULL,1,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29982,29703,0,-27288,61833,NULL,0,NULL,8,0,36,0
0,0,0,0,1,NULL,NULL,1,0,908,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,21100,21373,0,0,58429,NULL,0,NULL,7,0,75,0
0,0,0,0,0,0,0,1,0,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109498,NULL,0,0,41250,NULL,0,NULL,1,0,18,0
0,0,0,0,0,0,0,1,0,6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19948,15948,0,-5626,21049,NULL,0,NULL,9,0,59,0
0,0,0,0,1,0,0,1,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559,32427,0,0,60857,NULL,0,NULL,9,0,52,0
0,0,1,0,0,0,0,1,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18873,23755,0,0,41370,NULL,0,NULL,9,1,0,0
0,1,0,0,1,0,0,1,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475,10097,8,0,32363,NULL,0,NULL,2,1,25,0
0,0,1,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6479,15200,15,0,49197,NULL,0,NULL,9,1,0,0
0,0,0,0,0,1,0,1,0,4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34644,34644,0,0,29346,NULL,0,NULL,6,1,0,0
0,0,0,0,0,NULL,NULL,1,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71699,NULL,0,0,68802,NULL,1,NULL,5,0,11,0
1,0,0,0,1,0,0,1,0,2157,0,0,0,0,0,0,0,0,5625,0,0,0,0,0,36903,NULL,0,0,43474,NULL,0,NULL,0,1,5,0
0,0,0,0,0,0,0,1,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25038,25038,0,0,56557,NULL,1,NULL,2,1,0,0
0,0,0,0,0,0,0,1,0,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45392,45392,0,0,69593,NULL,0,NULL,5,1,0,0
0,1,0,0,0,NULL,NULL,1,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17728,22464,0,0,47696,NULL,0,NULL,7,1,0,0
0,0,1,0,0,0,0,1,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25521,25521,0,0,33000,NULL,0,NULL,8,1,0,0
0,0,0,0,1,0,0,1,-6013,862,0,0,0,0,1600,0,1600,0,0,0,0,0,0,0,21941,18771,5,0,49029,NULL,0,NULL,6,0,40,0
0,0,0,0,1,0,0,1,0,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26762,26762,0,0,43068,NULL,0,NULL,4,1,0,0
0,0,0,0,0,0,0,1,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17421,17421,15,0,42929,NULL,0,NULL,3,1,0,0
0,0,0,0,0,0,0,1,0,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19187,20762,0,0,43365,NULL,0,NULL,8,0,52,0
0,0,1,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67123,82601,0,0,26862,NULL,0,NULL,10,0,81,0
0,NULL,1,0,0,0,0,1,8390,2749,0,0,0,0,8390,0,8390,0,0,0,0,0,0,0,7813,27670,0,0,33122,NULL,0,NULL,4,1,0,0
0,0,0,0,1,0,0,1,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,1869,0,0,33854,NULL,0,NULL,2,0,20,0
1,NULL,0,0,1,0,0,1,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16454,16454,5,0,56557,NULL,1,NULL,0,1,2,0
0,0,0,0,0,0,0,1,0,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32788,62272,328,0,45701,NULL,0,NULL,6,0,54,0
0,NULL,0,0,0,0,0,1,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25950,25950,0,0,37196,NULL,0,NULL,6,1,0,0
0,0,0,0,1,0,0,1,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,50481,0,0,16250,NULL,0,1,10,0,70,0
0,NULL,0,0,0,0,0,1,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17606,17606,6,0,62042,NULL,0,NULL,3,1,0,0
1,0,0,0,0,0,0,1,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20788,20788,0,0,64492,NULL,0,NULL,0,0,0,0
0,0,0,0,1,0,1,1,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27432,27432,0,0,41243,NULL,0,NULL,4,0,13,0
0,0,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40384,40571,0,-56138,55725,NULL,0,NULL,10,0,70,0
0,0,0,0,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,11807,0,0,36077,NULL,0,NULL,7,0,70,0
0,0,0,0,0,0,NULL,1,-297,0,0,0,0,0,735,0,735,0,0,0,0,0,0,0,47876,71673,2,0,52194,NULL,0,NULL,10,0,52,0
0,0,0,0,0,0,0,1,0,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21893,23693,0,0,52129,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78853,81250,0,0,62042,NULL,0,1,11,0,67,0
0,0,1,0,0,0,0,1,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25619,25619,0,0,21461,NULL,0,NULL,6,1,0,0
0,0,0,0,0,0,0,1,0,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35659,50591,0,0,78007,NULL,1,NULL,7,0,56,0
0,0,0,0,0,0,0,1,0,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51124,51124,0,0,46319,NULL,0,NULL,2,1,0,0
0,0,0,0,0,0,0,1,0,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24910,24910,0,0,55082,NULL,1,NULL,1,1,0,0
0,0,1,0,0,0,0,1,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12382,12382,0,0,35814,NULL,0,NULL,7,1,0,0
0,0,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79893,118062,0,0,78007,NULL,0,NULL,10,0,111,0
1,0,1,0,0,0,0,1,0,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330,25190,0,0,45074,NULL,0,NULL,0,1,4,0
0,0,1,0,0,0,0,1,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34499,34499,0,0,54952,NULL,0,NULL,5,1,0,0
0,0,1,0,0,0,0,1,1760,2670,0,0,0,0,1760,0,1760,0,0,0,0,0,0,0,20371,22006,0,0,36077,NULL,0,NULL,5,1,0,0
0,0,0,0,0,0,0,1,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15904,15904,20,0,25839,NULL,0,NULL,6,1,0,0
0,0,1,0,0,0,0,1,0,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,-36411,43072,NULL,0,NULL,10,0,45,0
0,0,0,0,0,0,0,1,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25635,25635,0,0,33854,NULL,0,NULL,8,1,0,0
0,0,1,0,0,0,0,1,0,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21344,37581,0,0,48037,NULL,0,NULL,9,2,0,0
0,0,1,0,0,0,0,1,0,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132863,149105,0,0,75732,NULL,0,NULL,10,0,100,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80728,106820,193,0,44196,NULL,1,NULL,10,0,93,0
0,0,0,0,0,0,0,1,0,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15660,25796,0,0,46319,NULL,0,NULL,5,1,0,0
0,0,1,0,0,0,0,1,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37630,37630,0,0,43770,NULL,0,NULL,3,1,0,0
0,0,0,0,0,0,0,1,0,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25478,25478,0,0,46525,NULL,0,NULL,5,0,18,0
0,0,0,0,0,0,0,1,0,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11268,31849,0,-13853,62668,NULL,0,NULL,10,0,157,0
0,0,1,0,1,0,0,1,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6994,10201,8,0,47696,NULL,1,NULL,4,0,42,0
0,0,0,0,0,0,0,1,0,4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13993,49111,0,0,66882,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,13500,0,0,46319,NULL,0,NULL,7,1,0,0
0,0,0,0,0,0,0,1,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,7680,0,0,37393,NULL,0,NULL,3,1,0,0
1,0,0,0,1,0,0,1,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18631,18631,5,0,88889,NULL,0,NULL,0,0,5,0
0,0,0,0,1,0,0,1,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,17275,5,0,75061,NULL,0,NULL,1,0,25,0
0,0,0,0,0,0,0,1,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24910,24910,238,0,30982,NULL,0,NULL,5,1,0,0
1,0,1,0,1,0,0,1,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7311,9337,14,0,0,NULL,0,NULL,0,0,12,0
1,0,0,0,0,0,0,1,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29559,29559,0,0,33854,NULL,0,NULL,0,1,1,0
0,0,1,0,1,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8714,8714,0,0,63030,NULL,0,NULL,1,0,9,0
0,0,0,0,1,0,0,1,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,4065,0,0,69593,NULL,0,NULL,2,0,20,0
0,0,0,0,0,0,0,1,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18735,18735,20,0,61728,NULL,0,NULL,6,1,0,0
0,NULL,1,0,0,0,0,1,1690,3910,0,0,0,0,1690,0,1690,0,0,0,0,0,0,0,15810,19690,0,0,42545,NULL,0,NULL,2,1,0,0
0,0,1,0,0,0,0,1,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,19242,10,0,41825,NULL,0,NULL,7,1,0,0
0,0,0,0,1,NULL,NULL,1,7300,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130,9914,28,0,22400,NULL,1,NULL,3,0,29,0
0,NULL,0,0,0,0,0,1,0,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18466,18466,0,0,42929,NULL,0,NULL,6,1,0,0
0,0,0,0,0,0,0,1,0,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38978,39478,0,0,56475,NULL,0,NULL,9,0,51,0
0,0,0,0,1,0,0,1,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8702,11311,8,0,69412,NULL,0,1,5,0,40,0
0,NULL,1,0,0,0,0,1,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29974,29974,0,0,42881,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,-14386,3529,0,0,0,0,4924,0,4924,0,0,0,0,0,0,0,36278,21892,0,0,43068,NULL,0,NULL,9,1,0,0
0,NULL,0,0,0,0,0,1,0,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22640,22640,0,0,31818,NULL,0,NULL,1,0,1,0
0,0,1,0,0,0,0,1,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53284,133574,360,0,52129,NULL,0,1,10,0,78,0
0,0,0,0,0,0,0,1,0,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34593,43397,0,0,28016,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360,19360,25,0,36077,NULL,0,NULL,8,1,0,0
0,0,0,0,0,0,0,1,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183751,177614,0,-1000,102002,NULL,0,NULL,8,0,60,0
1,NULL,1,0,0,0,0,1,0,8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37526,37526,0,0,34280,NULL,0,NULL,0,2,0,0
0,NULL,0,0,0,0,0,1,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33219,33219,0,0,47744,NULL,0,NULL,6,1,0,0
0,0,0,0,1,0,0,1,0,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,29605,0,0,45438,NULL,1,NULL,6,0,69,0
0,0,0,0,0,0,0,1,0,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18567,20140,0,0,50119,NULL,0,NULL,9,1,0,0
0,0,1,0,0,0,0,1,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78609,111236,0,-9514,71013,NULL,0,NULL,4,0,53,0
0,0,0,0,0,0,0,1,3699,0,0,0,0,0,5830,0,5830,0,3091,0,0,3717,0,0,14310,6081,0,-26400,42710,NULL,0,NULL,10,0,122,0
0,0,1,0,0,0,0,1,0,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13666,31073,0,0,33854,NULL,0,NULL,6,1,0,0
0,0,0,0,0,0,0,1,0,6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28624,38112,0,-6400,87457,NULL,1,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22754,22754,0,0,33854,NULL,0,NULL,6,1,0,0
0,0,0,0,1,1,0,1,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839,8839,14,0,65194,NULL,0,NULL,1,0,2,0
0,0,0,0,1,0,0,1,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,4634,0,0,23794,NULL,0,NULL,4,0,42,0
0,0,1,0,0,0,0,1,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42517,42947,0,0,87457,NULL,0,NULL,10,0,97,0
0,1,0,0,0,1,0,1,0,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,8372,3,0,45074,NULL,0,NULL,2,1,33,0
0,0,0,0,1,NULL,NULL,1,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23957,23957,0,0,39372,NULL,0,NULL,10,0,42,0
0,0,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173405,259320,60,0,62193,NULL,0,NULL,10,0,76,0
0,0,0,0,1,0,0,1,0,9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,65514,0,-15026,64240,NULL,0,NULL,6,0,48,0
0,0,0,0,1,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13570,13601,0,0,69412,NULL,0,NULL,3,0,45,0
0,0,1,0,0,0,0,1,0,4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,28025,0,0,42881,NULL,0,NULL,9,1,0,0
0,NULL,1,0,0,0,0,1,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18441,18441,15,0,69539,NULL,0,NULL,3,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60185,97590,0,-29489,87457,NULL,0,NULL,9,0,81,0
0,0,0,0,0,0,0,1,-5312,8587,0,0,0,0,1600,0,1600,0,0,0,0,0,0,0,10823,20929,0,0,32705,NULL,0,NULL,8,0,61,0
0,0,1,0,0,0,0,1,0,9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30018,30018,0,0,37455,NULL,0,NULL,9,0,59,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31698,31698,31698,0,0,0,NULL,0,NULL,10,0,62,0
0,0,1,0,0,0,0,1,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,-4571,63588,NULL,0,2,9,0,122,0
0,0,1,0,0,0,NULL,1,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77238,86090,0,0,48037,NULL,1,NULL,9,0,132,0
0,0,0,0,0,0,0,1,0,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30678,30678,0,0,42929,NULL,0,NULL,8,1,0,0
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7407,7304,0,-4000,50115,NULL,0,NULL,9,0,115,0
0,0,0,0,0,0,0,1,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17092,17092,5,0,35814,NULL,0,NULL,8,1,0,0
0,0,0,0,0,0,NULL,1,-11330,2543,0,0,0,553,2060,0,2060,100,0,0,0,0,0,0,41554,NULL,0,0,49755,NULL,0,NULL,7,0,2,0
0,NULL,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44039,43778,0,0,50453,NULL,0,NULL,2,0,21,0
0,0,0,0,0,0,0,1,0,3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,29512,0,0,71013,NULL,0,NULL,6,1,0,0
0,0,0,0,0,1,0,1,0,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30031,30031,0,0,43068,NULL,0,NULL,3,1,0,0
1,0,0,0,0,0,0,1,0,5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28273,28273,0,0,47792,NULL,1,NULL,0,2,0,0
0,0,1,0,0,0,0,1,0,4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44408,44408,0,0,89696,NULL,0,NULL,9,1,0,0
0,0,1,0,0,0,0,1,0,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33382,33382,0,0,33854,NULL,0,NULL,5,1,0,0
0,0,0,0,1,0,0,1,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14410,NULL,0,0,78462,NULL,0,NULL,3,0,20,0
0,0,0,0,0,0,0,1,0,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17659,17659,6,0,37496,NULL,0,NULL,8,1,0,0
1,1,1,0,1,0,0,1,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4857,4857,0,0,52526,NULL,0,NULL,0,2,2,0
0,0,0,0,0,0,0,1,0,4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456,25640,0,0,46319,NULL,0,NULL,2,1,0,0
0,0,0,0,1,0,0,1,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,9850,0,0,71772,NULL,0,NULL,7,0,92,0
0,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110682,188116,0,28,42881,NULL,0,NULL,9,0,169,0
0,0,0,0,0,0,0,1,0,7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116874,NULL,0,0,47497,NULL,0,NULL,7,0,60,0
0,0,1,0,0,0,0,1,0,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41550,41550,239,0,45701,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24526,24526,0,0,68942,NULL,0,NULL,2,1,0,0
0,0,1,0,0,0,0,1,0,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79522,79522,0,0,55082,NULL,0,NULL,9,1,0,0
0,0,0,0,1,0,0,1,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36551,35397,0,0,61728,NULL,0,NULL,3,0,41,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,66675,161679,0,0,51276,NULL,0,NULL,7,0,66,0
0,0,1,0,1,0,0,1,0,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55092,49992,0,-2600,83806,NULL,0,NULL,1,0,8,0
0,0,0,0,0,0,0,1,8798,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26088,38474,0,0,49197,NULL,0,NULL,9,1,0,0
0,0,0,0,1,NULL,NULL,1,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,NULL,0,0,59324,NULL,0,NULL,2,0,18,0
0,0,0,0,0,0,0,1,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31800,39795,0,0,48037,NULL,0,NULL,9,0,60,0
0,0,0,0,1,0,0,1,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21930,NULL,0,0,113583,NULL,0,NULL,8,0,92,0
0,0,1,0,0,0,0,1,0,8363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99773,152450,0,0,50876,NULL,0,NULL,9,0,60,0
0,0,0,0,1,1,0,1,-273,1055,0,0,0,0,255,0,255,0,0,0,0,0,0,0,20366,20093,0,0,18143,NULL,0,NULL,5,0,37,0
0,NULL,0,0,0,0,0,1,0,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25526,25526,0,0,56557,NULL,1,NULL,3,0,2,0
0,0,0,0,0,1,0,1,685,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17168,25438,0,0,64240,NULL,0,NULL,5,0,66,0
0,0,0,0,0,0,0,1,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21433,17433,0,-4000,30957,NULL,0,NULL,5,1,0,0
0,0,0,0,0,0,0,1,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21085,22755,0,0,46319,NULL,0,NULL,3,1,0,0
0,0,0,0,0,NULL,NULL,1,0,6903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15794,15794,15,0,38413,NULL,1,NULL,1,0,5,0
0,0,1,0,0,0,0,1,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029,5248,0,0,60857,NULL,0,NULL,3,1,0,0
0,0,0,0,0,0,0,1,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38199,77608,0,0,82619,NULL,0,NULL,9,0,48,0
0,0,0,0,0,NULL,NULL,1,0,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815,4815,0,0,37762,NULL,0,NULL,3,0,38,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365,NULL,0,-21093,46319,NULL,0,NULL,10,0,63,0
0,0,0,0,1,0,0,1,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,18500,5,0,75470,NULL,0,NULL,1,0,35,0
0,0,0,0,0,0,0,1,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,49461,51115,51115,0,0,47978,NULL,0,NULL,10,0,43,0
0,0,1,0,0,NULL,NULL,1,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74250,98900,11,0,76398,NULL,0,NULL,10,0,41,0
0,0,0,0,1,0,0,1,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10762,10762,8,0,81481,NULL,0,2,1,0,9,0
0,0,1,0,0,0,0,1,0,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11310,NULL,0,0,32301,NULL,0,NULL,1,0,12,0
0,0,0,0,1,1,0,1,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631,4631,0,0,55725,NULL,0,NULL,2,0,25,0
0,0,1,0,0,0,0,1,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25799,26999,0,0,33854,NULL,1,NULL,9,1,0,0
0,0,0,0,1,0,0,1,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11075,30862,0,0,48359,NULL,0,NULL,7,0,57,0
0,0,0,0,0,0,0,1,-10712,5485,0,0,0,862,2800,0,2800,689,0,0,0,0,0,0,39750,29179,0,141,50115,NULL,0,NULL,9,0,50,0
0,0,0,0,0,0,0,1,0,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,20400,0,0,33854,NULL,0,NULL,7,1,0,0
0,0,1,0,0,0,0,1,-3358,0,0,0,0,0,400,0,400,284,0,0,0,0,0,0,44355,113962,0,-35000,45921,NULL,0,NULL,9,0,101,0
