fbln1YearWebPayment,fblnAddressChange3Months,fblnAllAccountsCeased,fblnAllAccountsOpen,fblnAllTimeAuditCount,fblnAutomatedLetterSent,fblnDeactivatedCredit1Year,fblnInState,fblnNameChange3Months,fblnNonfiler,fblnPhoneChange3Months,fcurAuditPostings,fcurBalance,fcurMaxWebPayment1Year,fcurMinWebPayment1Year,flngAccountCount,flngAccountsWithBalanceCount,flngCeasedAccountCount,flngDaysOpen,flngDaysSinceLastCollection,flngOpenAccountCount,flngOpenPeriodCount,flngPriorCollectionsCount,fstrCollectDistrict,fstrCustomerType,fstrTaxType,fblnTargetSelfCured
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,66,-1,2,1,0,District 1,COR,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,66,-1,2,1,0,District 7,LLC,Withholding,0
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,66,-1,0,1,0,District 9,IND,Withholding,0
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,2,0,66,-1,3,1,0,District 13,SCO,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0,66,-1,3,1,0,District 4,SCO,Withholding,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,1,0,66,59,3,1,1,District 13,IND,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3,0,66,279,3,1,1,District 7,COR,Withholding,0
0,0,0,0,0,0,0,0,0,0,0,0,77.07,0,0,3,1,1,66,132,2,1,1,District 1,COR,Withholding,0
0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,1,1,66,-1,2,1,0,District 0,SCO,Withholding,0
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,2,1,66,297,2,1,1,District 7,SCO,Withholding,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,2,66,74,1,1,1,District 2,SCO,Withholding,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,3,2,3,66,-1,0,1,0,District 1,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,0,4934,494.71,4,4,0,66,41,4,1,1,District 7,SCO,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,1,0,66,-1,4,1,0,District 2,COR,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,3,0,66,305,4,1,1,District 8,IND,Withholding,0
1,0,0,1,0,1,0,1,0,1,0,0,0,2991.58,409.6,4,3,0,66,571,4,1,1,District 8,IND,Withholding,0
0,0,0,0,1,1,0,1,0,1,0,0,206.12,0,0,4,4,1,66,-1,3,1,0,District 13,SCO,Withholding,0
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,2,4,66,-1,0,1,0,District 16,SCO,Withholding,0
0,0,1,0,0,1,0,1,0,0,0,0,7920.77,0,0,4,3,4,66,54,0,1,1,District 7,PAR,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,0,500,500,5,4,0,66,83,5,1,1,District 2,COR,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,196.04,0,0,5,4,0,66,13,5,1,1,District 7,COR,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,3,0,66,230,5,1,1,District 8,PAR,Withholding,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,4,66,1504,2,1,1,District 2,PAR,Withholding,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,6,2,66,167,7,1,1,District 13,COR,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,1,0,66,17,4,2,1,District 13,COR,Withholding,0
0,0,1,0,0,0,0,1,0,0,0,0,220.8,0,0,6,4,6,66,-1,0,2,0,District 7,SCO,Withholding,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,66,376,3,14,1,District 1,COR,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,175.69,0,0,1,1,0,67,-1,1,0,0,District 13,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,1,0,0,0,99.7,0,0,1,1,0,67,-1,1,0,0,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,12331.24,0,0,1,1,0,67,-1,1,0,0,District 2,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,3101.29,0,0,1,1,0,67,638,1,0,1,District 1,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,106.4,0,0,1,1,0,67,219,1,0,1,District 13,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,181.26,0,0,1,1,0,67,859,1,0,1,District 13,SCO,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,150.06,0,0,1,1,1,67,-1,0,0,0,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,4525.84,0,0,1,1,1,67,-1,0,0,0,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,460051.56,0,0,1,1,1,67,-1,0,0,0,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,324.75,0,0,1,1,1,67,-1,0,0,0,District 8,SCO,Corporate Income,0
0,0,1,0,0,1,0,0,0,0,0,0,3969762.38,0,0,1,1,1,67,756,0,0,1,District 1,COR,Corporate Income,0
0,0,1,0,1,0,0,0,0,0,0,0,37791.46,0,0,2,1,2,67,135,0,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,6625,0,0,3,3,0,67,-1,3,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,1,0,21.91,0,0,3,2,0,67,-1,3,0,0,District 2,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,423.21,0,0,3,2,0,67,-1,3,0,0,District 2,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,1550.71,118.89,77.78,3,3,0,67,1411,3,0,1,District 16,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,2326.49,7992.91,7461.12,3,3,0,67,1314,3,0,1,District 16,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,2219.33,270.53,228.91,3,2,0,67,955,3,0,1,District 7,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1689.77,0,0,3,2,0,67,494,3,0,1,District 8,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,97.57,0,0,3,2,0,67,562,3,0,1,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1739.02,0,0,3,2,0,67,144,3,0,1,District 1,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,1,0,797.72,1991.08,49.31,3,2,0,67,1187,3,0,1,District 13,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,64.6,0,0,3,3,0,67,334,3,0,1,District 0,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,114.03,0,0,3,2,0,67,82,3,0,1,District 7,SCO,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,301.62,53.61,50.63,3,2,0,67,1273,3,0,1,District 13,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,4351.81,10900,975,3,2,0,67,276,3,0,1,District 13,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,71.8,0,0,3,1,1,67,49,2,0,1,District 0,SCO,Corporate Income,0
1,0,0,0,0,0,0,0,0,0,0,0,429.86,10000,449.9,3,2,1,67,277,2,0,1,District 1,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,293.09,0,0,3,1,1,67,117,2,0,1,District 16,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,201.1,0,0,3,3,2,67,352,1,0,1,District 4,SCO,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,1507.02,0,0,3,2,3,67,-1,0,0,0,District 9,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,95.41,0,0,4,3,0,67,-1,4,0,0,District 13,SCO,Corporate Income,0
1,0,0,1,0,0,0,0,0,0,0,0,110.36,3405.01,2830.8,4,3,0,67,168,4,0,1,District 1,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,149.24,0,0,4,3,0,67,1214,4,0,1,District 4,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,71.65,0,0,4,3,0,67,1842,4,0,1,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,183.64,0,0,4,4,0,67,587,4,0,1,District 4,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,264.22,3790,270.44,4,3,0,67,803,4,0,1,District 7,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,168.83,0,0,4,3,0,67,115,4,0,1,District 7,SCO,Corporate Income,0
0,0,0,0,1,0,0,1,0,0,0,138,2010.27,0,0,4,1,1,67,-1,3,0,0,District 7,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,155.6,0,0,4,2,1,67,718,3,0,1,District 2,SCO,Corporate Income,1
1,0,0,0,0,0,0,1,0,0,0,0,60.96,105,86,4,2,1,67,277,3,0,1,District 16,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,71.64,135.75,7.5,5,2,0,67,949,5,0,1,District 13,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,163.65,1856,100,5,4,0,67,944,5,0,1,District 16,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,4448.3,0,0,5,3,4,67,132,1,0,1,District 2,COR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,2338.01,525,525,5,4,4,67,102,1,0,1,District 2,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,9076.28,10515,42,6,6,0,67,1559,6,0,1,District 16,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,3530.04,0,0,6,5,0,67,544,6,0,1,District 7,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,1105.37,0,0,7,4,7,67,138,0,0,1,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,1,0,0,25,0,0,1,1,0,67,-1,1,1,0,District 2,SCO,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,25,0,0,2,2,2,67,1413,0,1,1,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,3744.16,0,0,1,1,0,67,139,1,2,1,District 2,SCO,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,101.76,0,0,2,1,0,67,-1,2,0,0,District 1,PAR,Pass Through,0
0,1,0,1,0,0,0,0,1,0,0,0,1264.72,0,0,2,2,0,67,-1,2,0,0,District 1,PAR,Pass Through,0
0,1,0,1,0,0,0,0,1,0,0,0,164.28,0,0,5,3,0,67,-1,5,0,0,District 1,PAR,Pass Through,0
1,0,1,0,0,0,0,1,0,0,0,0,2059.43,1791.1,1249,3,1,3,67,483,0,0,1,District 13,SCO,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,812.47,0,0,3,1,3,67,499,0,0,1,District 2,PAR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,3697.51,6425,664,4,3,0,67,257,4,0,1,District 1,PAR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,40.22,0,0,4,2,0,67,2062,4,0,1,District 13,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,5334.3,0,0,4,3,0,67,77,4,0,1,District 0,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1254.59,0,0,4,3,0,67,48,4,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,211.57,0,0,4,4,0,67,86,4,0,1,District 7,IND,Sales,0
1,0,0,1,1,0,0,1,0,0,0,-26256,402.24,128749,156.98,4,4,0,67,1061,4,0,1,District 13,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,56.72,0,0,4,2,0,67,65,4,0,1,District 2,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,1803.61,1121.04,137,4,2,0,67,576,4,0,1,District 16,SCO,Sales,0
1,0,0,0,3,0,0,0,0,0,0,0,49.13,1140000,312,4,2,2,67,703,2,0,1,District 1,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,5755.01,0,0,4,2,3,67,242,1,0,1,District 7,COR,Sales,0
1,0,1,0,0,0,0,1,0,0,0,0,50.47,4780,54.13,4,2,4,67,83,0,0,1,District 4,SCO,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,140,0,0,4,2,4,67,116,0,0,1,District 16,COR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,5475.33,0,0,4,2,4,67,153,0,0,1,District 4,COR,Sales,0
0,0,1,0,0,1,0,1,1,0,0,0,4315.82,0,0,4,4,4,67,9,0,0,1,District 7,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,4963.66,2516.94,177.94,5,2,0,67,234,5,0,1,District 16,PAR,Sales,0
1,1,0,1,0,0,0,1,0,0,0,0,237.58,1050,72.06,5,3,0,67,2019,5,0,1,District 4,COR,Sales,0
1,1,0,1,0,0,0,1,0,0,0,0,2096.99,500,500,5,3,0,67,534,5,0,1,District 4,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,402.72,0,0,5,4,0,67,80,5,0,1,District 16,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,9837.12,8243,0.62,5,4,0,67,165,5,0,1,District 1,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,8388.08,0,0,5,5,0,67,74,5,0,1,District 7,SCO,Sales,0
1,1,0,1,0,0,0,1,0,0,0,0,9744.3,5599.27,0.2,5,5,0,67,103,5,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,11288.5,0,0,5,5,0,67,167,5,0,1,District 7,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,713.7,520,15,5,3,0,67,655,5,0,1,District 13,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,11704.1,525,525,5,4,0,67,111,5,0,1,District 16,SCO,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,230.08,0,0,5,3,2,67,23,3,0,1,District 7,PAR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,2869.8,0,0,5,3,4,67,-1,1,0,0,District 13,SCO,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,52.53,0,0,5,4,4,67,48,1,0,1,District 8,COR,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,102.84,0,0,5,3,5,67,44,0,0,1,District 2,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,73.1,625,15,6,2,0,67,834,6,0,1,District 16,SCO,Sales,0
1,0,0,1,1,0,0,1,0,0,0,39963.36,40166.9,530.77,419.37,6,5,0,67,2355,6,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,928.36,0,0,6,6,0,67,573,6,0,1,District 13,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,2831.64,0,0,6,5,1,67,74,5,0,1,District 8,IND,Sales,0
1,1,0,0,0,0,0,0,0,0,0,0,141.63,15459.05,405.09,6,2,2,67,4,4,0,1,District 1,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,20411.06,0,0,7,4,1,67,117,6,0,1,District 0,COR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,1587.34,1502,10,7,5,1,67,29,6,0,1,District 16,SCO,Sales,1
1,0,0,0,0,0,0,1,0,0,1,0,511.2,525,150,7,2,3,67,3,4,0,1,District 7,PAR,Sales,1
1,0,0,0,0,0,0,1,0,0,0,0,1429.2,682,24.56,8,5,2,67,104,6,0,1,District 9,PAR,Sales,0
1,1,0,0,0,0,0,1,0,0,0,0,3478.87,2626,50,9,6,2,67,160,7,0,1,District 7,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1171.51,0,0,2,1,0,67,69,2,1,1,District 13,SCO,Sales,0
1,0,0,0,0,0,0,1,1,1,0,0,0,900,900,2,2,1,67,-1,1,1,0,District 1,IND,Sales,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,67,-1,1,1,0,District 13,IND,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,67,83,1,1,1,District 16,IND,Sales,0
0,1,0,0,0,0,0,1,0,0,0,0,191.52,0,0,2,1,1,67,62,1,1,1,District 1,SCO,Sales,0
0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,2,67,-1,0,1,0,District 13,COR,Sales,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,67,153,0,1,1,District 13,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,0,500,500,3,2,0,67,-1,3,1,0,District 8,PAR,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,67,22,2,1,1,District 8,IND,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,67,27,2,1,1,District 9,IND,Sales,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,1,3,67,1358,0,1,1,District 16,SCO,Sales,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,1,0,67,-1,4,1,0,District 13,SCO,Sales,0
1,0,0,1,0,0,0,1,0,1,0,0,0,362,362,4,3,0,67,-1,4,1,0,District 16,COR,Sales,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,67,-1,4,1,0,District 8,PAR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,67,13,4,1,1,District 13,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,0,3694,13.59,4,4,0,67,1308,4,1,1,District 8,LLC,Sales,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,3,0,67,339,4,1,1,District 13,SCO,Sales,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,0,67,59,4,1,1,District 7,IND,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,0,441.76,28.01,4,2,0,67,68,4,1,1,District 16,COR,Sales,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,3,0,67,197,4,1,1,District 4,SCO,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,1,67,427,3,1,1,District 4,COR,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,52.15,500,500,4,2,1,67,201,3,1,1,District 4,SCO,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,67,80,2,1,1,District 16,COR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,67,1022,1,1,1,District 7,IND,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,0,133.75,133.75,4,3,3,67,47,1,1,1,District 4,SCO,Sales,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,4,67,-1,0,1,0,District 7,SCO,Sales,0
1,0,0,1,0,0,0,1,0,1,0,0,0,500,500,5,5,0,67,922,5,1,1,District 13,SCO,Sales,0
1,0,0,0,0,0,0,1,0,0,0,0,0,500,500,5,2,1,67,55,4,1,1,District 16,COR,Sales,0
1,1,0,0,0,0,0,1,1,0,1,0,0,500,100,5,3,3,67,-1,2,1,0,District 8,SCO,Sales,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,3,4,67,180,1,1,1,District 4,COR,Sales,0
1,0,0,1,3,0,0,0,0,0,0,7731.01,0,9007.23,109.67,6,3,0,67,5,6,1,1,District 1,SCO,Sales,0
1,0,0,0,1,0,0,1,0,0,0,4091,0,1796,18.75,6,3,4,67,62,2,1,1,District 7,COR,Sales,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,5,1,67,72,6,1,1,District 8,PAR,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,2,67,48,5,1,1,District 2,SCO,Sales,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,5,1,67,57,7,1,1,District 8,SCO,Sales,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,6,3,67,239,8,1,1,District 7,NON,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,2276.55,8743.67,2049.5,1,1,0,67,855,1,0,1,District 1,PAR,Withholding,0
0,0,0,0,0,0,0,1,0,0,0,0,48.52,0,0,2,1,1,67,-1,1,0,0,District 13,NON,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,2185.13,779.96,489.81,3,1,0,67,471,3,0,1,District 16,COR,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,52.61,58461.69,7,3,2,0,67,2929,3,0,1,District 7,NON,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,1955.33,156.13,130.98,3,2,0,67,55,3,0,1,District 7,IND,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,83.76,0,0,3,1,0,67,2099,3,0,1,District 4,NON,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0,67,187,3,0,1,District 16,SCO,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,280,0,0,3,2,0,67,89,3,0,1,District 9,IND,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,125.35,0,0,3,3,0,67,56,3,0,1,District 13,COR,Withholding,0
0,0,0,0,0,1,0,0,0,0,0,0,3729.56,0,0,3,3,1,67,834,2,0,1,District 1,PAR,Withholding,0
1,0,0,0,0,0,0,1,0,0,0,0,243.19,245.32,103.1,3,1,2,67,2506,1,0,1,District 2,LLC,Withholding,0
0,0,0,0,0,1,0,1,0,0,0,0,230.11,0,0,3,1,2,67,-1,1,0,0,District 16,IND,Withholding,0
0,0,0,0,0,1,0,1,0,0,0,0,5552.38,0,0,3,1,2,67,-1,1,0,0,District 2,COR,Withholding,0
0,0,1,0,0,0,0,1,0,0,0,0,1881.34,0,0,3,2,3,67,989,0,0,1,District 7,SCO,Withholding,0
1,0,0,1,0,0,0,0,0,0,0,0,0,166738.02,2458.43,4,4,0,67,77,4,0,1,District 16,COR,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,2063.87,0,0,4,1,0,67,-1,4,0,0,District 13,SCO,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,7461.3,0,0,4,3,0,67,247,4,0,1,District 9,COR,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,280,0,0,5,4,0,67,72,5,0,1,District 16,SCO,Withholding,0
1,0,0,1,0,0,1,1,0,0,0,0,542.52,1596.78,90,6,3,0,67,609,6,0,1,District 16,SCO,Withholding,0
1,0,0,0,1,0,0,1,0,0,0,0,543.09,26.25,26.25,7,6,2,67,5,5,0,1,District 4,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,42.41,7018.56,200,8,3,0,67,650,8,0,1,District 16,NON,Withholding,0
1,0,0,1,1,0,0,1,0,0,0,4133,406.08,14901.79,0.57,8,6,0,67,1050,8,0,1,District 16,SCO,Withholding,0
0,0,0,0,0,1,0,0,0,0,0,0,179.61,0,0,8,3,1,67,64,7,0,1,District 0,COR,Withholding,0
0,0,0,0,1,1,0,1,0,0,0,25482,6126.48,0,0,8,4,2,67,-1,6,0,0,District 13,PAR,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,67,1353,1,1,1,District 8,NON,Withholding,0
0,1,1,0,0,0,0,0,1,1,0,0,3517.1,0,0,1,1,1,67,-1,0,1,0,District 1,UNS,Withholding,0
1,0,0,1,0,0,0,1,0,1,0,0,168.01,13928.44,19.03,2,2,0,67,1263,2,1,1,District 16,NON,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,67,2051,2,1,1,District 7,GOV,Withholding,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,67,-1,0,1,0,District 1,COR,Withholding,0
0,1,1,0,0,1,0,1,1,0,1,0,135.38,0,0,2,1,2,67,-1,0,1,0,District 2,SCO,Withholding,0
1,0,0,1,0,0,0,1,0,1,0,0,0,233,233,3,2,0,67,-1,3,1,0,District 0,SCO,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,0,67,-1,3,1,0,District 7,GOV,Withholding,0
1,0,0,1,0,0,0,0,0,1,0,0,0,11100,11100,3,3,0,67,265,3,1,1,District 1,COR,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3,0,67,-1,3,1,0,District 4,COR,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3,0,67,110,3,1,1,District 2,IND,Withholding,0
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0,67,289,3,1,1,District 0,SCO,Withholding,0
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,2,2,67,-1,1,1,0,District 2,SCO,Withholding,0
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,3,0,67,-1,4,1,0,District 4,PAR,Withholding,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,67,1629,4,1,1,District 2,COR,Withholding,0
0,0,0,1,0,0,0,1,0,0,0,0,74.5,0,0,4,2,0,67,3,4,1,1,District 0,COR,Withholding,0
1,0,0,1,0,1,0,1,0,1,0,0,0,630,630,4,3,0,67,297,4,1,1,District 16,SCO,Withholding,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,67,783,2,1,1,District 0,COR,Withholding,0
1,0,0,1,0,0,0,1,0,1,0,0,0,5010,500,5,5,0,67,-1,5,1,0,District 7,COR,Withholding,0
1,0,0,1,0,0,0,1,0,0,0,0,0,724,724,5,4,0,67,496,5,1,1,District 7,IND,Withholding,0
1,0,0,0,2,0,0,1,0,0,0,17541.55,416.56,500,500,6,5,4,67,320,2,1,1,District 16,SCO,Withholding,0
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,7,0,67,95,7,1,1,District 4,COR,Withholding,0
1,1,1,0,0,0,0,0,1,0,0,0,100,4883.01,4883.01,2,2,2,67,-1,0,4,0,District 1,COR,Withholding,0
0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,67,-1,2,5,0,District 16,LLC,Withholding,0
0,0,0,1,0,0,0,0,0,0,0,0,170.46,0,0,1,1,0,68,-1,1,0,0,District 1,NON,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,716.51,0,0,1,1,0,68,-1,1,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,3823.1,0,0,1,1,0,68,-1,1,0,0,District 1,TRS,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,10627.9,0,0,1,1,0,68,-1,1,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,13770.94,0,0,1,1,0,68,-1,1,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,173,0,0,1,1,0,68,-1,1,0,0,District 13,COR,Corporate Income,0
0,1,0,1,0,0,0,1,1,0,0,0,236.97,0,0,1,1,0,68,-1,1,0,0,District 2,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,557.24,0,0,1,1,0,68,-1,1,0,0,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,37.36,0,0,1,1,0,68,0,1,0,1,District 13,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1185.1,0,0,1,1,0,68,4,1,0,1,District 13,TRS,Corporate Income,0
