flngAuditYear,fstrFiling,fstrClassification,fintPreviousAudits,fstrIndustry,flngSiteCount,fcurTotalReceipts,fcurTaxableReceipts,fdblFoodSalesPercent,fdblLiquorSalesPercent,fdblDeductionsToReceipts,fdblResaleToReceipts,fcurInterstateToReceipts,fcurSalesTax,fcurUseTax,fcurAverageWages,flngCollectCount,flngYearsOpen,flngEmployeeCount,fdblReceiptsChangePercent,fdblUseTaxChangePercent,fblnHasWTHAccount,fblnHasCITAccount,fcurCITTotalIncome,fblnSmallBusiness,fblnInState,fblnNonFiler,fblnTargetOver150PerHour,flngAccountKey
2015,Annual,4,0,Unknown,1,1622.25,10327.19,0,0,0.1,0,0,136.6975,0,2903.55,1,2,1,0,0,1,1,0,1,0,0,0,5367
2011,Monthly,3,0,Unknown,1,136224.614,23087,0,0,0.9,0,0,886.5483,0,39889.2725,0,8,5,0,0,1,1,937066.5,1,0,0,0,5368
2009,Annual,4,1,Unknown,25,198675.5357,23906,0,0,0,0,0,14414.5364,654.3392,944022.1187,0,19,48,0,0.3,1,1,-12223010.5,1,0,0,0,5369
2010,Quarterly,3,0,Unknown,1,21291.5781,0,0,0,0,0,0,1256.6309,0,0,0,6,0,0,0,0,1,0,1,0,0,0,5370
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,161748.75,0,0,16,0,0,1,1,110349,1,1,1,1,5371
2011,Monthly,4,1,Unknown,1,174634.9,97702,0,0,0.2,0,0,11466.9916,0,12500,0,9,2,0,0,1,1,40852,1,1,0,0,5372
2011,Monthly,4,0,Unknown,1,453486.2121,18162,0,0,0.9,0,0,3173.9898,4.808,0,1,13,0,-0.2,-0.4,0,1,437733,1,1,0,0,5373
2010,Monthly,4,0,Unknown,1,4579.6363,0,0,0,0.1,0,0,322.7575,0,784039.9287,0,3,65,0,0,1,1,0,1,1,1,1,5374
2012,Monthly,4,0,Unknown,1,2448955.516,12180,0,0,1,0.1,0,488.3533,231.0403,198033.1525,0,49,68,0,1,1,1,-5405244.5,1,0,0,0,5375
2011,Monthly,4,0,Retail,3,78639.1666,157578,0,0,0.2,0,0,5067.8333,619.2333,38587.8075,4,2,16,0,0,1,1,35044.5,1,1,0,0,5376
2015,Quarterly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,87052.3337,0,0,8,0,0,1,1,0,1,0,1,1,10585
2015,Monthly,4,0,Hotel,1,29549,25974,0,0,0.1,0,0,1852.7021,0,33368.502,3,10,17,-0.1,0,1,1,44160,1,1,0,0,10586
2010,Monthly,4,0,Unknown,1,32657.6969,5152,0,0,0.6,0,0,1070.6666,0,3619.92,1,1,0,0,0,1,1,37,1,1,0,0,10587
2013,Monthly,4,0,Unknown,1,126192.2816,28442,0,0,0.7,0,0,2776.8239,0,128137.9937,5,11,9,0,0,1,1,49342,1,1,0,0,10588
2010,Monthly,4,0,Unknown,1,67379.4347,50707,0.3,0,0.1,0,0,2473.0969,0,0,1,1,6,0,0,0,1,-16239,1,1,0,1,10589
2014,Monthly,4,0,Unknown,1,127881.2254,9755,0,0,0.9,0,0,381.5551,0,64143.0825,8,7,13,-0.2,0,1,1,-3210.5,1,0,0,0,10590
2015,Monthly,4,1,Wholesale,1,5545899.583,1134,0,0,1,0.9,0,166.125,149.7638,300395.635,0,11,31,-0.3,-0.4,1,1,1902527,1,0,0,0,10591
2013,Monthly,4,1,Unknown,1,48304.4117,18684,0,0,0.5,0.2,0,1952.679,0,17852.5,1,4,8,-0.3,0,1,1,-65268,1,1,0,0,10592
2014,Monthly,3,0,Manufacturing,1,11622,0,0,0,0.7,0.6,0,241,0,0,0,2,0,0,0,0,1,0,1,0,0,0,10593
2012,Monthly,4,0,Unknown,1,13392.9105,10127,0,0.3,0.1,0,0,1010.4959,0,10721.875,0,21,2,0.1,0,1,1,-12717,1,1,0,0,10594
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,30393.1325,0,17,2,0,0,1,1,1711578,1,0,0,1,10595
2013,Monthly,1,1,Unknown,1,105042,149200,0,0,0,0,0,1330.375,5512.5104,704509.825,2,5,8,-0.4,7.3,1,1,3147065666,1,0,0,0,10596
2009,Monthly,4,1,Unknown,1,632532.1718,351774,0,0,0.3,0,0,37770.9375,0,10050,0,3,4,0,0,1,1,14827,1,1,0,1,10597
2008,Monthly,4,1,Unknown,4,173363.1111,202492,0,0,0.3,0,0,8158.8888,0,0,0,1,0,0,0,0,1,0,1,1,0,1,10598
2010,Monthly,4,0,Unknown,4,145646.5714,98808,0,0,0.4,0,0,7077.5619,20.1333,157345.5087,0,27,9,0,-0.3,1,1,15823.5,1,1,0,0,10599
2011,Monthly,4,0,Unknown,1,500421.8771,277911,0,0,0.3,0,0,28945.807,0,15961.0125,0,3,0,0,0,1,1,-211,1,1,0,1,10600
2015,Monthly,4,0,Construction,1,15510.75,12786,0,0,0.5,0,0,673.7041,136.9196,41244.0625,3,7,5,-0.3,-0.2,1,1,4557.5,1,1,0,0,10601
2013,Monthly,3,2,Unknown,1,182085.2358,12692,0,0,0.2,0,0,9506.8679,0,29766,0,6,0,-0.2,0,1,1,0,1,0,0,0,10602
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,179203.75,0,0,4,0,0,1,1,8952.5,1,1,1,0,10603
2012,Annual,4,2,Unknown,44,71686174.27,34622021.78,0,0,0.1,0,0,3456955.31,14522.8333,0,0,8,4077,0.2,0.2,0,1,0,0,0,0,1,10604
2010,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,7280,0,0,1,0,0,1,1,2285,1,1,1,0,10605
2013,Quarterly,4,0,Unknown,1,79382.909,890,0,0,1,0,1,253.4545,0,29766,0,0,0,0,0,1,1,0,1,1,1,0,10606
2013,Monthly,4,0,Retail,2,80830.2692,15907,0,0,0.8,0.5,0,1126.5117,0,27439.0775,0,4,0,0,0,1,1,902040.5,1,0,0,0,10607
2014,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,69899.3137,1,0,0,0,0,1,1,115639.5,1,1,1,0,10608
2011,Monthly,4,0,Unknown,2,3956.738,1757.96,0,0,0,0,0,285.9591,320.6785,1582730.555,0,11,2,0,-0.1,1,1,0,1,0,0,0,10609
2014,Monthly,4,0,Hotel,4,110940.8333,107907,0,0,0.1,0,0,7221.3571,0,118239.5875,0,1,31,0,0,1,1,-104144,1,1,0,0,10610
2015,Quarterly,4,0,Retail,2,4965.0555,2257,0,0,0.1,0,0,309.1944,0,0,0,21,0,-0.2,0,0,0,0,1,1,0,0,10611
2012,Monthly,4,0,Unknown,1,15461.4269,11907,0,0,0.1,0,0,1267.191,0,14883,1,5,0,0,0,1,1,-1416.5,1,1,0,0,10612
2012,Annual,4,0,Unknown,1,420325.0075,389177,0,0,0.1,0,0,32716.9848,110.303,14883,1,14,0,-0.1,-0.2,1,1,6156585.5,1,0,0,0,10613
2010,Annual,4,0,Unknown,1,3444.1111,3544,0,0,0.2,0,0,248.8477,0,0,0,13,0,-0.3,0,0,0,0,1,0,0,0,10614
2011,Monthly,1,0,Unknown,1,0,0,0,0,0,0,0,0,0,106517.8333,0,0,14,0,0,1,1,472324,1,1,1,0,10615
2008,Monthly,4,1,Unknown,1,101124.0666,73421,0,0,0.3,0,0,4742.4,0,0,0,1,0,0,0,0,1,-385,1,1,0,1,10616
2014,Monthly,4,0,Unknown,1,1015.6,0,0,0.2,0.1,0,0,74.7,63.1,33661.32,0,0,16,0,0,1,1,0,1,1,1,0,10617
2010,Annual,4,1,Unknown,111,6179938.459,803194,0,0,0.9,0,0,46320.1467,40679.3119,4932639.181,1,9,135,-0.3,-0.4,1,1,0,1,0,0,1,10618
2012,Monthly,4,1,Unknown,10,522771.7757,208406,0.3,0,0.1,0,0,24466.9813,0,69987.6712,2,7,5,0.5,0,1,1,68412,1,1,0,0,10619
2009,Monthly,4,0,Unknown,3,87605.4791,53881.42,0,0,0.3,0,0,4674.9246,0.125,74210.125,0,8,9,0,1,1,1,305094,1,1,0,0,10620
2012,Monthly,3,0,Unknown,1,2290368.875,0,0,0,1,0,0,390.3437,0,109830.8337,1,6,1,-0.8,0,1,1,2131252.5,1,0,0,1,10621
2013,Monthly,4,2,Retail,1,237656.7022,179726,0,0,0.3,0,0,14112.2137,0,5130,1,10,0,0.3,0,1,1,358633,1,1,0,0,10622
2011,Monthly,4,0,Unknown,1,450408.625,298559,0,0,0.1,0,0,33420.775,819.825,991925.4262,0,15,167,-0.2,-0.5,1,1,280892.5,1,1,0,1,10623
2012,Monthly,4,0,Unknown,1,37952.8539,20196,0,0,0.5,0,0,1307.7977,0,29358.5187,0,5,4,0,0,1,1,14239,1,1,0,0,10624
2010,Monthly,4,0,Unknown,2,249768.4634,175201,0,0,0.1,0,0,18747.6341,237.2926,161822.616,1,1,0,0,0,1,1,-834995,1,0,0,1,10625
2012,Monthly,4,1,Unknown,3,397734.6518,158122,0,0,0.7,0.2,0,7551.9185,0,14883,1,17,18,-0.2,0,1,1,-126669.5,1,1,0,0,10626
2012,Annual,4,0,Unknown,1,12679999.5,87424,0,0,0.9,0.1,0,54532.856,30225.909,15844681.07,4,28,727,0,-0.2,1,1,0,0,0,0,0,10627
2012,Quarterly,4,0,Unknown,1,113185.1829,3294,0,0,1,0,0,329.439,0,102626.5487,1,8,13,-0.5,0,1,1,-80080.5,1,1,0,0,10628
2011,Monthly,4,0,Unknown,1,17245.3333,7470,0.1,0,0.5,0,0,486.5964,0,12320,1,3,0,0,0,1,1,-50061.5,1,0,0,0,10629
2011,Monthly,4,1,Unknown,1,4102827.702,109651,0,0,1,0,0,3868.4049,484.909,7851125.9,2,44,124,0,-0.5,1,1,55729984.5,1,1,0,0,10630
2011,Monthly,4,0,Unknown,1,113136.3939,91519,0,0,0.1,0,0,7413.4545,204.3939,158634.4237,0,3,0,0,-0.1,1,1,-295329,1,1,0,0,10631
2014,Annual,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,0,0,0,1,0,0,1,0,1,1,10632
2010,Monthly,4,1,Unknown,2,77596.5416,35794,0,0.1,0.1,0,0,6365.0416,9.125,97128.2612,0,4,36,0.1,-0.2,1,1,-862.5,1,1,0,0,10633
2016,Monthly,1,0,Unknown,1,28079.5909,51639,0,0,0,0,0,1713.5606,0,942.1,0,4,0,0,0,1,0,0,1,0,0,0,10634
2011,Monthly,4,1,Unknown,2,151316.1093,181160,0,0,0.3,0,0,8863.5314,110.5,435589.745,0,3,115,0,-0.1,1,1,-634687,1,1,0,0,10635
2013,Monthly,4,1,Technology,2,15931.5909,141477,0,0,0,0,0,982.0909,0,0,3,7,1,-0.2,0,1,1,-140874,1,0,0,0,10636
2015,Monthly,4,0,Other,1,33889.6444,13517,0,0,0.5,0,0,1051.4666,0,22449.5137,2,5,7,-0.1,0,1,1,-2302,1,1,0,0,10637
2012,Annual,3,0,Unknown,1,984234.7954,425231,0,0,0.6,0,0,24204.9128,2.4772,14883,1,15,0,0.1,1,1,1,0,1,0,0,0,10638
2014,Annual,4,0,Unknown,1,107520.2173,0,0,0,0.1,0,0,8743.826,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10639
2011,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,241134.5,0,0,23,0,0,1,1,43252,1,1,1,0,10640
2008,Monthly,4,1,Unknown,1,62060.4468,81115,0.6,0,0,0,0,2182.2978,0,0,0,3,0,0,0,0,1,-7627,1,1,0,1,10641
2010,Monthly,4,0,Unknown,1,72867.7798,53700,0.5,0,0.5,0,0,376.1834,0,460357.155,0,27,10,-0.2,0,1,1,217208,1,1,0,0,10642
2014,Quarterly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,3076.91,0,0,5,0,0,1,1,0,1,0,1,0,10643
2015,Annual,1,0,Retail,1,34561.3235,133311,0,0,0.9,0.9,0,260.4411,0,0,0,3,0,-0.2,0,0,1,0,1,0,0,0,10644
2009,Quarterly,1,0,Unknown,1,19971.6875,9734,0,0,0.9,0,0,87.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10645
2012,Monthly,4,0,Unknown,123,80154.7142,70742,0,0,0,0,0,5882.4285,0,14883,0,3,0,0,0,1,1,0,1,0,0,0,10646
2011,Monthly,4,0,Unknown,1,376677.6666,73657,0,0,0.7,0,0,7727.275,0,139354.3275,0,24,6,0.2,0,1,1,22,1,1,0,0,10647
2014,Monthly,4,1,Technology,1,139442.1578,42837,0,0,0.6,0,0,3354.9075,46.5197,90439.35,2,15,17,-0.1,0.1,1,1,124387,1,1,0,0,10648
2013,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,15000,0,0,4,0,0,1,1,61450,1,1,1,1,10649
2012,Monthly,4,1,Manufacturing,1,1386949.773,0,0,0,1,0.1,0,12.9545,61.4545,292623.6962,1,14,54,0.3,-0.3,1,1,-99128,1,1,0,0,10650
2012,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,1,1,203086.5,1,1,1,0,10651
2011,Monthly,4,2,Unknown,1,110032.45,123174,0,0,0,0,0,8032.9633,0,95662.7712,1,32,9,0,0,1,1,642056,1,0,0,0,10652
2011,Monthly,4,0,Unknown,1,93130.9586,8093,0,0,0.9,0,0,552.4049,253.4958,65976.07,0,28,8,0,-0.4,1,1,109980,1,1,0,0,10653
2013,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,875143.1787,0,0,75,0,0,1,1,0,1,1,1,1,10654
2015,Annual,4,0,Retail,1,3199.8666,34858,0,0,0.2,0,0,151.0666,6.4,270303.1437,0,2,31,0,0,1,1,-55080,1,1,0,0,10655
2010,Monthly,4,0,Unknown,1,98860.6666,65584,0,0,0.3,0,0,3916.9509,0,109365.2537,0,23,5,0,0,1,1,-12972.5,1,1,0,0,10656
2015,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,24396.8587,2,0,5,0,0,1,1,5544,1,1,1,0,10657
2014,Monthly,1,0,Estate,1,41963.3391,0,0,0,0,0,0,2504.4544,0,30015.886,2,13,1,0.2,0,1,1,331256.5,1,0,0,0,10658
2014,Monthly,3,0,Unknown,1,220586,0,0,0,1,1,0,197.7647,0,8021.72,0,0,1,0,0,1,1,0,1,0,0,0,10659
2011,Monthly,4,0,Unknown,1,12642.4,12026,0,2.2,0.1,0,0,953.5777,0,7707.018,2,2,2,0,0,1,1,-4994,1,1,0,1,10660
2016,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,29766,0,0,0,0,0,1,0,0,1,0,1,1,10661
2014,Monthly,4,0,Wholesale,1,474221.363,157285,0,0,0.7,0,0,7443.242,3.6305,28849.2062,0,36,1,-0.2,-0.3,1,0,0,1,1,0,0,10662
2009,Quarterly,4,0,Unknown,1,482.15,219.76,0,0,0.1,0,0,36.1855,44.2,0,0,0,0,0,0,0,0,0,1,0,1,0,10663
2010,Annual,4,0,Unknown,1,37127.5384,0,0,0,0.9,0.9,0,130.1538,0,0,0,0,0,0,0,1,1,0,1,1,1,1,10664
2011,Annual,4,3,Manufacturing,54,432362777.4,2733473,0,0,1,0,0,238216.2727,19890.4958,23589867.1,3,75,0,-0.1,0.6,1,1,4145996768,1,0,0,0,10665
2014,Annual,4,0,Retail,15,1473806.086,1760311,0,0,0.1,0,0,95981.3377,0,380456.9525,1,17,71,-0.3,0,1,1,765514.5,1,1,0,0,10666
2013,Annual,4,0,Retail,1,49636.6428,1476,0,0,0.9,0,0.1,216.8673,0,29766,1,11,0,-0.3,0,1,1,9288.5,1,0,0,0,10667
2014,Monthly,1,0,Retail,1,193613.3333,607835,0,0,0.1,0,0,11194.3095,0,0,0,1,1,0,0,0,1,0,1,0,0,1,10668
2012,Monthly,4,0,Unknown,1,187348.68,42524,0,0,0.8,0.7,0,2468.2,500.62,786139.6766,1,2,168,0,0,1,0,0,1,1,0,1,10669
2010,Annual,1,0,Unknown,1,39160.0833,25413,0,0,0.9,0.9,0,153.5375,0,0,0,21,0,-0.3,0,0,0,0,1,0,0,0,10670
2016,Monthly,4,0,Retail,12,845408.7318,520620,0,0,0.5,0,0,27333.7234,38.3687,71590.6133,1,24,10,-0.2,4,1,1,2589378,1,0,0,0,10671
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10672
2013,Monthly,3,1,Manufacturing,1,392815.0638,5773.12,0,0,1,0,0,401.4348,0,16053.895,1,3,0,0,0,1,0,0,1,0,0,0,10673
2012,Monthly,4,0,Unknown,2,3707312.902,0,0,0,1,0,0,1749.6666,1899.6212,4501475.796,4,17,0,-0.1,-0.3,1,1,0,1,0,0,0,10674
2012,Monthly,4,0,Unknown,1,183319.6,144217,0.7,0,0.3,0,0,1358.4666,0,35924.3928,2,2,7,0,0,1,1,-13732,1,1,0,0,10675
2012,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,3266.1707,8635562.263,3,1,472,0,0,1,1,0,1,1,0,1,10676
2010,Annual,4,0,Unknown,2,2371.3913,0,0,0,0,0,0,196.6086,0,0,1,1,0,0,0,0,1,0,1,0,0,0,10677
2008,Monthly,2,1,Unknown,1,0,0,0,0,0,0,0,0,0,538353.5,0,0,86,0,0,1,1,110683.5,1,1,1,0,10678
2012,Monthly,4,0,Unknown,1,1227572.175,638274,0,0,0.6,0,0.1,34699.2185,0,151634.1937,1,2,3,0,0,1,1,-5146,1,1,0,1,10679
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10680
2010,Annual,4,0,Unknown,3,10720723.25,6129656,0,0,0.6,0,0,289242.647,1038.0294,1223873.7,0,22,42,-0.2,0.1,1,1,644513.5,1,1,0,1,10681
2011,Annual,1,0,Unknown,1,104649.7333,0,0,0,0.8,0.3,0,1048.7333,0,134308.3112,0,0,0,0,0,1,1,9089485.5,1,0,1,0,10682
2014,Monthly,4,0,Unknown,1,37118.7333,0,0,0,0.4,0,0,1664.2333,0,0,0,0,3,0,0,1,1,0,1,1,1,0,10683
2011,Annual,4,0,Unknown,1,32758.5185,0,0,0,0,0,0,1917.0777,2007.074,3461.54,0,0,9,0,0,1,0,0,1,0,1,1,10684
2014,Monthly,4,0,Manufacturing,1,1016066.388,43565,0,0,0.9,0,0,5672.3129,628.9736,835915.2,3,25,46,0,0,1,1,42916.5,1,1,0,1,10685
2013,Annual,4,0,Wholesale,1,0,0,0,0,0,0,0,0,0,342120.7225,0,27,13,0,0,1,1,648288,1,1,0,0,10686
2010,Monthly,3,0,Unknown,1,77153.3148,0,0,0,0.5,0,0,2343.734,130.8981,0,0,13,0,-0.2,1,0,1,2181500,1,0,0,1,10687
2014,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,1,11,0,0,1,0,0,1,0,1,0,10688
2013,Quarterly,2,0,Technology,1,0,0,0,0,0,0,0,0,320.5696,743593.3825,6,9,40,0,0.4,1,1,305448.5,1,0,0,1,10689
2012,Monthly,4,0,Unknown,1,44666.1971,15724,0,0,0.5,0,0,1360.1549,0,2707.835,0,3,0,0,0,1,0,0,1,0,0,1,10690
2009,Annual,3,0,Unknown,1,1217502.125,0,0,0,1,0,0,0,0,0,0,40,0,-0.4,0,0,0,0,1,0,0,0,10691
2013,Monthly,4,0,Unknown,1,55163.2134,34066,0,0,0.2,0,0,3680.4157,0,9532.7162,1,5,5,0.2,0,1,1,-20394,1,1,0,1,10692
2014,Annual,4,0,Manufacturing,1,346741.425,0,0,0,1,0.8,0,321.5,0.025,115235.0628,7,5,9,-0.4,1,1,1,0,1,0,0,0,10693
2012,Annual,4,0,Unknown,1,306426.7142,117053,0,0,0.1,0,0,25141.5357,0,14883,0,0,0,0,0,1,1,0,1,1,1,1,10694
2010,Quarterly,4,0,Unknown,1,62366.8387,2400,0,0,0.9,0,0,296.4422,0,0,0,7,0,-0.4,0,0,1,0,1,0,0,0,10695
2012,Annual,1,0,Unknown,1,493328.862,0,0,0,1,0.5,0,0,0,29766,0,4,0,-0.3,0,1,0,0,1,0,0,0,10696
2013,Annual,4,1,Unknown,1,59824.7557,90147,0,0,0.1,0,0,3932.9772,11001.8549,3458065.96,2,9,352,-0.3,-0.3,1,1,0,1,0,0,0,10697
2013,Quarterly,4,1,Unknown,1,0,0,0,0,0,0,0,0,336.6388,5035448.924,2,50,48,0,0,1,1,77191311.5,1,1,0,0,10698
2014,Monthly,3,0,Estate,1,354137.0769,0,0,0,1,0,1,0,0,0,5,17,0,-0.6,0,0,1,0,1,0,0,1,10699
2014,Monthly,4,0,Retail,1,75324.0952,2300,0,0,0.5,0,0,2782.7006,0,63033.305,0,10,11,0.1,0,1,1,-42607,1,1,0,1,10700
2016,Monthly,4,0,Unknown,1,58371.4047,9823,0,0,0.9,0,0,495.0714,0,41487.4533,1,1,9,0,0,1,1,28583,1,1,0,0,10701
2014,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,209829.775,2,0,14,0,0,1,1,1191551.5,1,1,1,1,10702
2015,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,45714.35,0,0,0,0,0,1,0,0,1,0,1,0,10703
2013,Monthly,4,0,Wholesale,1,293025.8424,212024,0,0,0.5,0,0,9726.8972,11.4109,26335.125,0,31,1,-0.1,-0.3,1,1,30530.5,1,1,0,0,10704
2012,Annual,4,0,Unknown,1,3159.2962,2336,0,0,0,0,0,196.9874,0,29766,1,5,0,0.6,0,1,0,0,1,1,0,0,10705
2012,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,10706
2011,Annual,1,0,Unknown,1,50946.625,21780,0,0,0,0,0,3134.625,0,29766,0,0,0,0,0,1,1,0,1,0,1,0,10707
2010,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,924.9393,1582579.549,0,3,123,0,0,1,1,0,1,1,1,1,10708
2014,Annual,4,0,Retail,1,595444.5866,506401,0,0,0.2,0,0,32815.8066,30.1533,209065.2662,0,32,15,-0.2,-0.6,1,1,38572.5,1,1,0,0,10709
2014,Monthly,4,0,Retail,1,79510.0537,58836,0,0,0.6,0.3,0,2160.3978,32.2473,35097.8287,0,5,9,-0.2,-0.4,1,1,11333.5,1,1,0,0,10710
2012,Monthly,4,0,Unknown,1,5390.3818,9190,0.2,0.6,0.1,0,0,294.9818,0,1035.3062,3,3,0,0,0,1,1,-1013,1,1,0,0,10711
2010,Annual,4,0,Unknown,1,319004.6265,0,0,0,1,0,0,169.3614,80.7951,400488.4437,0,25,98,-0.2,-0.5,1,1,13590,1,1,0,0,10712
2012,Monthly,4,0,Unknown,1,424370.7121,96712,0,0,0.7,0,0.1,12134.6818,0,345031.62,0,18,2,0.4,0,1,1,110180.5,1,0,0,1,10713
2009,Quarterly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,200338.375,0,0,36,0,0,1,1,144,1,1,1,1,10714
2014,Monthly,3,0,Wholesale,1,77204.6181,0,0,0,0.9,0,0.5,181.6996,0,0,2,31,0,0.1,0,0,1,-29032,1,0,0,0,10715
2012,Annual,4,0,Unknown,1,11690.5238,0,0,0,1,0,0,11.5238,0,29766,1,1,3,0,0,1,1,-2776,1,1,0,0,10716
2013,Monthly,4,0,Unknown,1,193696.7142,36796,0,0,0.9,0.1,0,1420.4436,0.7218,246656.4562,0,27,22,0,1,1,1,256092.5,1,1,0,0,10717
2014,Annual,4,0,Unknown,1,4557866.468,679158,0,0,0.9,0.3,0,36770.367,8963.1518,2226628.806,3,61,79,0.1,-0.2,1,1,-18798237.5,1,0,0,1,10718
2012,Annual,4,0,Manufacturing,1,215613.5625,500,0,0,1,0.2,0.8,11.6875,0,0,1,3,18,0,0,1,1,-255332.5,1,1,0,0,10719
2014,Annual,3,0,Unknown,1,63336.6538,0,0,0,0.9,0,0,66.208,70.2692,7970.0816,1,1,0,0,0,1,1,-1020776,1,0,0,0,10720
2008,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,185605.875,0,0,11,0,0,1,1,446934,1,1,1,1,10721
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,198623.125,0,0,24,0,0,1,1,0,1,1,1,0,10722
2011,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,42783.5,0,0,0,0,0,1,1,4114,1,1,1,0,10723
2010,Monthly,3,1,Unknown,1,6741417.524,637.89,0,0,1,0,0,220.0936,0.2222,0,1,7,0,0,-0.3,0,1,1673692,1,0,0,0,10724
2013,Monthly,4,0,Unknown,3,796804.0776,45329,0,0,0.9,0.2,0,4155.4463,0,437551.185,0,5,1,0.1,0,1,1,23083589.5,1,0,0,0,10725
2015,Monthly,3,0,Construction,1,20767.6033,22799,0,0,0.4,0,0,821.6033,6.3966,0,0,19,0,0.2,-0.6,0,1,202701.5,1,0,0,0,10726
2012,Monthly,4,0,Unknown,1,412703.065,5685,0,0,1,0,0,428.0487,0,476794.2125,0,35,17,0,0,1,1,99811,1,1,0,0,10727
2015,Monthly,4,0,Retail,12,414675.95,393442,0,0,0.1,0,0,31340.8975,174.625,247306.9262,3,11,51,0.2,-0.6,1,1,0,1,0,0,1,10728
2011,Monthly,4,1,Unknown,1,131533.609,72263,0,0,0.5,0,0,5560.7181,0,0,0,9,0,-0.2,0,1,1,-22510.5,1,1,0,1,10729
2000,Annual,4,0,Unknown,34,225369349,195106431.5,0,0,0.1,0,0,14545614.66,435914,0,0,5,4636,0,0,1,1,0,0,0,1,0,10730
2014,Quarterly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10731
2014,Monthly,4,0,Unknown,1,20794.0322,10766,0,0,0.2,0,0,973.4193,0,0,0,0,0,0,0,1,1,0,1,1,1,0,10732
2012,Quarterly,3,0,Unknown,1,3642.2183,3518,0,0,0.1,0,0,206.8173,220.8045,592893.445,1,24,167,4.2,-0.3,1,1,1216417,1,0,0,0,10733
2015,Monthly,4,0,Other,1,137538.1454,33206,0,0,0.7,0,0,2688.3333,0,116134.6262,0,56,18,0,0,1,1,85274.5,1,1,0,0,10734
2010,Annual,2,0,Unknown,1,35274746.6,0,0,0,1,0,0,0,1857.5,3930505.774,0,1,1042,0,0,1,1,0,0,1,0,0,10735
2016,Monthly,3,0,Unknown,1,10463.2758,24087,0,0,0.1,0,0,607.5517,0,0,0,6,0,0,0,0,0,0,1,0,1,0,10736
2016,Monthly,3,0,Unknown,1,960282.5357,84248,0,0,0.9,0.8,0,7249.75,0,0,0,0,1,0,0,0,1,0,1,0,1,0,10737
2010,Monthly,4,0,Unknown,1,679346.7333,574770,0.9,0,0,0,0,17530.3904,11.7333,324399.4187,0,23,0,0.1,2.1,1,1,25786.5,1,1,0,0,10738
2012,Monthly,4,1,Unknown,24,321469.4869,500459,0,0,0.1,0,0,25658.3826,0,485052.375,0,4,0,-0.1,0,1,1,-77189,1,1,0,1,10739
2012,Annual,4,0,Unknown,1,134713.3243,0,0,0,1,0,0,4.4594,0,110148.09,2,2,0,0,0,1,1,405656,1,1,0,0,10740
2011,Annual,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,22567,0,0,1,0,0,1,1,0,1,0,1,1,10741
2010,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,952.2857,0,0,5,1,0,-0.7,1,1,4168844,1,0,0,0,10742
2013,Monthly,4,0,Unknown,1,334734.4649,107172,0.3,0,0.6,0.1,0,2241.8859,4.6052,142479.5537,0,7,24,0,1,1,1,-11572.5,1,1,0,0,10743
2010,Monthly,2,1,Unknown,1,305427.6666,0,0,0,1,0,0,0,1678.6666,14883,0,4,0,0,0,1,1,10778703,1,0,1,0,10744
