flngCustomerKey,fblnAuditSuccesful,fstrFiling,fintPreviousAudits,flngSiteCount,fcurTotalReceipts,fcurUseTax,fcurWages,flngCollectCount,flngPaymentCount,fblnHasCigAcct,fblnHasLiqAcct,flngYearsOpen,fcurCorpIncome,fblnInState,fstrNAICS,fdblPercentFiledOnTime,flngOtherAcctCount,flngTotalCRMNotes,flngEmployeeCount,fstrFDSWebDomain,flngFDSEmployeeCount,fcurFDSPropertyStateValue,fstrFDSSalesVolume,flngFDSLocationCount,fstrFDSExpenses,fstrFDSCreditRating,fstrFDSRating,fstrFDSBusinessComplexity,fstrFDSBusinessCollectability,fblnFDSBusinessActive,flngFDSLienCount,flngFDSUCCFilingsCount,flngFDSBankruptcyCount,flngFDSCurrentVehicleCount,flngFDSAircraftCount,flngFDSPropertyStateCount,flngFDSAddressStateCount,fblnFDSSubsidiaries,fblnFDSFranchise,fdblFDSPcntAgriculture,fdblFDSPcntConstruction,fdblFDSPcntFinancial,fdblFDSPcntGovernment,fdblFDSPcntHealthCare,fdblFDSPcntInformation,fdblFDSPcntHospitality,fdblFDSPcntManufacturing,fdblFDSPcntOther,fdblFDSPcntProfessional,fdblFDSPcntRestaurant,fdblFDSPcntRetail,fdblFDSPcntTransportion,fdblFDSPcntWholesaleTrade,fstrFDSPrimaryBusiness
521645056,1,ST1MO,1,1,50000,0,50000,1,17,0,0,9,10000,1,448140,0.16,1,12,1,NONE,0,0,LOW,1,LOW,LOW,UNKNOWN,LOW,MEDIUM,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
521792128,0,ST1MO,0,1,0,0,0,0,0,0,0,2,0,0,541511,0,4,14,1,NONE,0,0,MEDIUM,4,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
521885696,1,ST1AC,1,1,500000,0,0,1,58,0,0,4,0,0,NULL,0.46,0,31,0,COM,5,0,LOW,2,HIGH,MEDIUM,UNKNOWN,HIGH,MEDIUM,1,14,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.1667,0,0.1667,MANUFACTURING
521963008,0,ST1MO,0,1,50000,10000,500000,3,18,0,0,7,10000,1,621111,0.23,3,62,5,NONE,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6667,0,0,0.3333,0,0,0,0,0,0,HEALTHCARE
521992704,0,ST1MO,0,1,50000,0,10000,0,36,1,1,4,10000,1,453991,0.89,4,10,2,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
522271744,0,ST1AN,0,1,5000000,0,50000,0,0,0,0,15,50000,0,425120,1,3,15,0,COM,7,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
522314240,0,ST1MO,0,5,500000,0,500000,0,62,0,0,32,10000,1,423930,0.76,5,30,11,OTHER,0,65834,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
522383808,1,ST1MO,0,1,0,0,500000,0,0,0,0,6,0,1,484220,0,5,7,30,NONE,0,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,10,0,19,0,0,2,0,0,0,0,0.3333,0,0,0,0,0,0,0.3333,0,0,0.3333,0,MIX
522488320,0,ST1QTR,0,1,50000,0,0,0,49,0,0,13,0,0,NULL,1,1,4,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
522499072,0,ST1QTR,0,1,500000,0,50000,3,72,0,0,8,500000,1,541810,0.69,3,69,1,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
522696704,0,ST1MO,0,5,500000,0,100000,0,26,0,0,8,50000,1,442110,0.92,3,13,14,COM,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,HIGH,HIGH,1,0,15,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
522903552,0,ST1AN,0,1,500000,0,50000,2,0,0,0,3,5000000,0,425120,0.46,3,32,2,OTHER,1,3973800,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,1,49,0,9,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
522913280,1,ST1MO,0,1,0,10000,5000000,0,46,0,1,36,5000000,1,424810,0.67,6,136,110,COM,24,4653,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,22,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
523044352,0,ST1QTR,0,1,50000,10000,50000,0,15,0,0,5,10000,1,532310,0.92,3,5,10,COM,0,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,36,0,1,0,0,1,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.6,0,0,RETAIL
523203072,0,ST1MO,0,1,10000,0,10000,0,52,0,0,7,0,1,454110,0.9,3,36,0,COM,9,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
523265536,1,ST1MO,0,1,50000,0,0,0,20,0,1,3,0,1,999999,0,2,155,13,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
523313664,0,ST1MO,0,1,500000,10000,500000,1,75,0,0,1,-1000000,0,517312,0.22,5,46,12,COM,643,0,MEDIUM,4,HIGH,LOW,UNKNOWN,LOW,HIGH,1,23,41,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,MIX
523323904,0,ST1MO,0,1,0,0,0,0,0,0,0,5,10000,1,NULL,0,3,22,0,NONE,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,LOW,MEDIUM,0,0,12,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
523496448,0,ST1MO,0,1,500000,0,100000,0,32,0,1,2,0,1,713910,1,3,20,39,COM,0,115663,MEDIUM,1,MEDIUM,LOW,UNKNOWN,HIGH,HIGH,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.6667,0,0,0,RESTAURANT
523799712,0,ST1MO,0,1,0,0,0,0,0,0,0,4,-100000,0,551114,0,3,38,37,COM,27,0,MEDIUM,5,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
524057088,0,ST1MO,0,1,50000,10000,50000,0,14,0,0,5,0,0,NULL,0.71,2,3,0,COM,107,0,MEDIUM,5,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,21,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
524147200,0,ST1MO,0,1,50000,0,50000,1,63,0,0,5,10000,0,811111,0.62,3,34,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
524322304,0,ST1AN,0,1,50000,10000,50000,0,5,0,0,22,-1000000,0,238162,0.16,3,8,0,COM,123,0,LOW,9,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,4,0,0,0,0,5,0,0,0,0.2,0,0,0,0,0,0.4,0,0.4,0,0,0,0,MIX
524601344,1,ST1MO,0,1,500000,0,10000,0,0,0,0,6,10000,1,NULL,0.53,2,0,0,NONE,0,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,LOW,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
524971008,0,ST1MO,0,5,100000,0,50000,1,60,0,1,7,100000,1,722511,0.92,3,29,4,COM,0,0,MEDIUM,1,LOW,MEDIUM,UNKNOWN,LOW,MEDIUM,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
524990464,0,ST1MO,0,1,100000,0,500000,2,63,0,1,6,10000,1,722511,0.84,4,58,36,COM,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
525114528,0,ST1MO,0,1,50000,10000,0,0,14,0,0,4,10000,0,541420,0.5,3,21,7,COM,11,0,LOW,4,HIGH,MEDIUM,UNKNOWN,HIGH,MEDIUM,1,14,5,0,0,0,0,4,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0.25,MIX
525340672,0,ST1MO,0,1,25000000,0,500000,0,11,0,0,22,100000,1,541890,0.75,3,19,0,COM,49,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.6667,TRADE
525640192,0,ST1MO,0,1,50000,0,10000,3,62,0,0,10,0,0,424430,0.97,1,60,0,COM,43,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
525810176,0,ST1MO,0,1,100000,10000,100000,0,14,0,0,12,500000,1,811121,0.46,3,8,11,COM,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.6667,0,0,0,0,PROFESSIONAL
526080000,0,ST1QTR,0,1,500000,0,100000,0,6,0,0,4,10000,0,333991,0.64,3,12,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
526084608,1,ST1MO,0,1,500000,0,100000,0,2,0,0,11,10000,1,446110,0.95,3,3,10,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
526150816,1,ST1MO,0,1,500000,0,50000,0,33,1,1,2,0,1,445110,0,3,34,11,NONE,0,80110,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
526162432,0,ST1MO,1,1,500000,10000,100000,2,64,0,0,17,500000,1,541511,0.81,3,38,11,COM,4,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,13,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
526162432,1,ST1MO,0,1,500000,10000,500000,1,48,0,0,14,10000,1,541511,0.43,3,21,11,COM,4,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,13,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
526359552,0,ST1MO,0,1,0,10000,500000,0,1,0,0,3,0,0,484110,0,4,20,103,COM,481,0,MEDIUM,1,HIGH,MEDIUM,MEDIUM,HIGH,HIGH,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,TRANSPORT
526373888,1,ST1MO,2,25,10000,50000,250000000,2,89,0,0,27,500000000,0,492110,0.41,5,500,20354,COM,0,0,LOW,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,17,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
526373888,1,ST1MO,0,50,50000,50000,250000000,0,58,0,0,25,500000000,0,492110,0.73,5,229,20354,COM,0,0,LOW,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,17,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
526425248,1,ST1MO,0,1,0,0,0,0,0,0,0,6,0,1,424310,0,5,41,2,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
526471168,0,ST1MO,0,1,500000,0,50000,0,25,0,0,31,500000,1,423830,0.84,3,12,2,COM,0,0,MEDIUM,2,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
526642176,0,ST1MO,0,10,500000,10000,25000000,1,2,0,0,1,0,0,424490,1,3,83,299,COM,7,318000,MEDIUM,10,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,16,76,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
526851072,0,ST1AN,0,1,25000000,0,0,0,0,0,0,7,-100000,1,711219,0.3,3,2,1,COM,19,1131475,HIGH,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
527145472,0,ST1MO,0,1,0,0,25000000,0,10,0,0,14,0,1,523110,0.25,4,42,179,COM,128,0,LOW,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,0,1,15,0,0,0,0,2,1,0,0,0,0.8,0,0,0,0,0,0,0.2,0,0,0,0,FINANCIAL
527181824,0,ST1AN,0,1,25000000,0,50000,1,4,0,0,31,0,1,NULL,0.5,2,27,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
527388672,1,ST1MO,1,1,500000,0,10000,0,18,0,0,7,0,1,NULL,0,0,14,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,LOW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
527388672,1,ST1MO,0,1,500000,0,10000,0,0,0,0,6,50000,1,NULL,0,0,0,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,LOW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
527390720,1,ST1MO,0,1,0,10000,5000000,1,57,0,0,20,5000000,0,236220,0.86,3,21,53,COM,20,0,LOW,4,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,11,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
527707136,0,ST1MO,0,1,1000000,0,50000,1,30,0,0,5,10000,1,339112,0.55,3,30,24,COM,0,0,MEDIUM,1,LOW,HIGH,UNKNOWN,LOW,HIGH,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
527723008,0,ST1AC,0,1,25000000,10000,5000000,2,171,0,0,31,0,1,NULL,0.54,2,49,0,COM,130,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,4,76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
527735296,0,ST1MO,0,1,50000,0,50000,0,32,0,1,13,50000,1,722513,1,3,9,1,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
527799296,0,ST1MO,0,1,1000000,10000,100000,0,29,0,0,17,500000,0,424720,0.3,3,12,4,COM,19,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
527879168,0,ST1MO,0,1,0,0,0,1,0,0,0,5,0,0,NULL,0,1,17,0,COM,56,11957490,MEDIUM,3,HIGH,MEDIUM,LOW,HIGH,HIGH,1,0,49,0,5,0,2,3,1,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,CONSTRUCTION
528099840,0,ST1MO,0,1,100000,0,100000,0,38,0,0,11,50000,0,238992,0.22,3,18,0,COM,5,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
528169984,0,ST1MO,0,1,0,0,0,0,0,0,0,5,0,0,812199,0,2,13,1,COM,6,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,8,44,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
528483840,1,ST1AN,0,1,500000,0,50000,1,36,0,0,44,10000,0,425120,0.89,3,37,0,COM,1032,0,LOW,2,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,0,0,0,MANUFACTURING
528560640,0,ST1MO,0,1,50000,0,50000,7,89,0,0,13,-100000,0,442110,0.42,1,180,0,COM,7,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,12,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
528635904,0,ST1MO,0,1,50000,0,10000,1,47,0,0,6,10000,1,811111,0.65,6,72,1,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
528705536,0,ST1AN,0,1,1000000,0,50000,0,5,0,0,20,0,0,NULL,1,0,6,0,COM,21,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
529641472,0,ST1MO,0,1,100000,0,0,1,28,0,0,20,0,0,NULL,0.67,1,17,0,COM,66,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
530046976,0,ST1AC,0,1,500000,10000,0,2,112,0,1,6,0,1,NULL,0.86,1,33,0,COM,171,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
530055680,0,ST1MO,0,1,5000000,10000,50000,0,0,0,0,29,0,0,NULL,1,0,3,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
530119680,0,ST1AC,0,1,0,0,0,0,40,0,0,2,0,0,453220,1,2,50,151,NONE,0,0,MEDIUM,6,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FINANCIAL
530232320,0,ST1MO,0,1,50000,0,50000,1,40,0,0,2,0,1,337110,0.13,3,32,6,COM,0,0,MEDIUM,1,LOW,MEDIUM,UNKNOWN,LOW,MEDIUM,0,0,4,0,1,0,0,1,0,0,0,0.4286,0,0,0,0,0,0.4286,0,0.1429,0,0,0,0,MIX
530293248,0,ST1MO,0,1,0,0,5000000,0,0,0,0,5,25000000,0,561612,0,4,9,19,COM,134,0,LOW,16,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,3,20,0,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,PROFESSIONAL
530434560,0,ST1AC,0,1,5000000,10000,5000000,0,0,0,0,20,5000000,1,NULL,0.86,2,0,0,COM,9,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.1667,0,0.5,MIX
530502144,1,ST1MO,0,1,0,0,0,0,29,0,1,3,0,1,447110,0,3,50,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
530502144,0,ST1MO,1,1,100000,0,50000,3,64,0,1,4,10000,1,447110,0.63,3,133,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
530526720,0,ST1MO,0,1,100000,0,100000,0,59,0,1,30,10000,1,722410,0.89,3,51,29,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
530634752,0,ST1MO,0,1,0,0,500000,0,0,0,0,6,500000,1,238221,0,4,28,19,OTHER,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,HIGH,HIGH,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
530842112,0,ST1AN,0,1,0,0,0,0,0,0,0,9,10000,0,561720,0.92,3,0,28,COM,0,235100,HIGH,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,43,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
530960896,0,ST1AN,0,1,5000000,0,500000,0,1,0,0,30,25000000,0,541511,1,3,17,25,COM,2228,0,MEDIUM,3,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
531411968,0,ST1MO,0,5,500000,0,500000,0,14,0,0,3,10000,1,423850,0,3,3,0,NONE,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
532186176,1,ST1MO,0,1,0,0,0,0,0,0,0,6,0,0,NULL,0,1,0,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,LOW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
532431872,1,ST1MO,0,1,1000000,0,500000,0,20,0,0,12,500000,1,424130,0.59,5,10,22,COM,9,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
532467712,0,ST1AN,0,1,1000000,0,100000,2,0,0,0,11,10000,1,238221,0.6,3,41,9,COM,0,0,MEDIUM,1,MEDIUM,LOW,LOW,HIGH,HIGH,1,0,4,0,3,0,0,1,0,0,0,0.6667,0,0,0,0,0,0,0,0.1111,0,0,0,0.2222,CONSTRUCTION
532475904,0,ST1MO,0,1,500000,0,0,1,70,0,0,5,0,1,423990,0.03,3,124,8,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
532575232,0,ST1AC,0,50,5000000,10000,5000000,0,249,0,1,29,5000000,1,722511,1,4,70,931,COM,137,2948846,MEDIUM,1,HIGH,MEDIUM,HIGH,HIGH,HIGH,1,0,43,0,1,0,1,1,1,0,0,0,0.1429,0,0,0,0,0,0,0,0.8571,0,0,0,RESTAURANT
532658688,0,ST1MO,0,1,100000,0,50000,2,90,0,0,5,0,0,443142,0.57,3,89,2,COM,29,0,LOW,1,LOW,HIGH,UNKNOWN,LOW,HIGH,1,4,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
532929696,0,ST1MO,0,1,100000,0,10000,1,50,0,1,3,10000,1,711310,0.9,4,58,22,COM,0,0,MEDIUM,2,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,0,0,0,0,0,2,0,0,0,0,0.1667,0,0,0,0.5,0,0,0.1667,0,0.1667,0,0,MIX
533203456,1,ST1AN,0,1,100000,0,10000,0,10,0,0,9,0,1,423810,1,4,17,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,LOW,LOW,HIGH,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
533203456,0,ST1AN,0,5,100000,0,10000,1,19,0,0,10,0,1,423810,1,4,48,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,LOW,LOW,HIGH,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
533242368,0,ST1MO,0,1,500000,10000,500000,0,14,0,0,9,500000,1,541613,0.32,3,0,34,COM,35,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,11,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HOSPITALITY
533244928,0,ST1MO,0,1,0,0,0,0,6,0,0,5,5000000,0,511210,0,4,24,2,COM,40,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
533289984,0,ST1QTR,0,1,100000,0,50000,1,34,0,0,3,-100000,0,NULL,0.57,3,24,0,COM,0,0,MEDIUM,3,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,5,11,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
533366784,1,ST1AN,1,1,100000000,0,1000000,2,1,0,0,20,500000,0,238222,0.5,5,61,98,COM,9,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,29,0,63,0,1,2,0,0,0,0.7143,0,0,0,0,0,0,0,0,0,0,0,0.2857,CONSTRUCTION
533366784,1,ST1AN,0,1,25000000,0,1000000,1,0,0,0,17,1000000,0,238222,0,5,17,98,COM,9,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,29,0,63,0,1,2,0,0,0,0.7143,0,0,0,0,0,0,0,0,0,0,0,0.2857,CONSTRUCTION
